SUNY New Paltz,Salisbury,9
Stevens Tech,SUNY-Albany,1
Bates College,SUNY-Albany,3
Stevens Tech,Salisbury,11
Bates College,SUNY New Paltz,10
SUNY-Albany,Salisbury,12
Bates College,Salisbury,10
SUNY New Paltz,Stevens Tech,3
Bates College,Stevens Tech,11
SUNY-Albany,SUNY New Paltz,7
MIT,SUNY-Cortland,11
Yale,College of New Jersey,7
Yale,MIT,3
Colby,College of New Jersey,7
SUNY-Cortland,College of New Jersey,1
Colby,Yale,6
MIT,College of New Jersey,10
Colby,SUNY-Cortland,6
Colby,MIT,3
Yale,SUNY-Cortland,7
Brown B,SUNY-Binghamton B,9
SUNY-Albany B,Yale B,8
Brown B,SUNY-Albany B,10
Rutgers B,Yale B,8
SUNY-Binghamton B,Yale B,6
Rutgers B,SUNY-Albany B,11
Brown B,Yale B,12
Rutgers B,SUNY-Binghamton B,11
Brown B,Rutgers B,10
SUNY-Albany B,SUNY-Binghamton B,7
Colby,Bates College,3
Bates College,Yale,2
Colby,MIT,4
Bates College,SUNY-Cortland,13
Yale,Brown B,5
MIT,SUNY-Albany,4
Colby,SUNY New Paltz,6
SUNY-Cortland,Salisbury,11
Brown B,Stevens Tech,5
MIT,Rutgers B,10
SUNY New Paltz,College of New Jersey,4
SUNY-Albany,Brown B,3
Brown B,SUNY-Cortland,1
SUNY-Albany,SUNY New Paltz,7
MIT,Yale,2
Stevens Tech,Rutgers B,1
Stevens Tech,Salisbury,8
Rutgers B,College of New Jersey,15
Salisbury,SUNY-Albany B,2
Stevens Tech,SUNY-Binghamton B,8
Rutgers B,Yale B,2
SUNY-Binghamton B,SUNY-Albany B,3
SUNY-Binghamton B,Yale B,6
