
North Florida,Florida B,3

North Florida,Florida Gulf Coast,6

Florida B,Florida State B,8

Florida State B,Florida Gulf Coast,5

Embry-Riddle Florida,High Point,2

Embry-Riddle Florida,Boston College B,9

High Point,Central Florida B,6

Boston College B,Central Florida B,7

Northwestern B,Stetson,11

Northwestern B,Florida Tech B,9

Stetson,South Florida B,2

Florida Tech B,South Florida B,2

