Sat 2/2,Texas State,Oklahoma,13,3
Sat 2/2,Colorado College,Texas,13,1
Sat 2/2,Texas State,Colorado College,13,8
Sat 2/2,Texas,Texas,11,7
Sat 2/2,Texas,Oklahoma,5,12
Sat 2/2,Texas,Colorado College,1,13
Sat 2/2,Texas State,Texas,13,3
Sat 2/2,Texas,Oklahoma,13,4
Sat 2/2,Texas State,Texas,13,4
Sat 2/2,Colorado College,Oklahoma,13,2
Sat 2/2,Texas Tech,Southern Methodist,13,2
Sat 2/2,Oklahoma,Marcus,13,3
Sat 2/2,Texas Tech,Oklahoma,13,9
Sat 2/2,Rice,Marcus,13,10
Sat 2/2,Marcus,Southern Methodist,11,5
Sat 2/2,Rice,Oklahoma,11,10
Sat 2/2,Texas Tech,Marcus,13,3
Sat 2/2,Rice,Southern Methodist,13,2
Sat 2/2,Texas Tech,Rice,13,8
Sat 2/2,Oklahoma,Southern Methodist,13,0
Sat 2/2,Oklahoma State,North Texas,13,0
Sat 2/2,John Brown,Kansas State,13,8
Sat 2/2,Oklahoma State,John Brown,11,10
Sat 2/2,Nebraska,Kansas State,11,13
Sat 2/2,Kansas State,North Texas,13,6
Sat 2/2,Nebraska,John Brown,9,10
Sat 2/2,Oklahoma State,Kansas State,13,2
Sat 2/2,Nebraska,North Texas,13,4
Sat 2/2,Oklahoma State,Nebraska,13,4
Sat 2/2,John Brown,North Texas,13,2
Sat 2/2,North Texas,Texas State,13,3
Sat 2/2,Stephen F,Sam Houston,10,11
Sat 2/2,North Texas,Stephen F,13,0
Sat 2/2,Baylor,Sam Houston,12,4
Sat 2/2,Sam Houston,Texas State,9,11
Sat 2/2,Baylor,Stephen F,13,4
Sat 2/2,North Texas,Sam Houston,13,0
Sat 2/2,Baylor,Texas State,13,8
Sat 2/2,North Texas,Baylor,7,8
Sat 2/2,Stephen F,Texas State,8,11
Sun 2/3,Texas,Stephen F,5,15
Sun 2/3,Southern Methodist,North Texas,11,10
Sun 2/3,Southern Methodist,Stephen F,7,12
Sun 2/3,Texas,North Texas,8,9
Sun 2/3,Southern Methodist,Texas,11,7
Sun 2/3,North Texas,Stephen F,5,7
2/3/2019,John Brown,Texas Tech,4,15
2/3/2019,John Brown,Oklahoma,12,9
2/3/2019,Texas Tech,Rice,14,11
2/3/2019,Texas State,John Brown,9,11
2/3/2019,Oklahoma,Baylor,15,10
2/3/2019,Texas Tech,Kansas State,15,6
2/3/2019,Rice,Oklahoma State,12,11
2/3/2019,Texas State,Marcus,15,3
2/3/2019,John Brown,Texas State,15,2
2/3/2019,Colorado College,Oklahoma,4,12
2/3/2019,Nebraska,Baylor,10,13
2/3/2019,Texas Tech,Oklahoma,15,3
2/3/2019,North Texas,Kansas State,9,12
2/3/2019,Texas,Rice,6,13
2/3/2019,Oklahoma State,Sam Houston,15,0
2/3/2019,Oklahoma,Rice,8,12
2/3/2019,Baylor,Oklahoma State,10,15
2/3/2019,Texas State,Baylor,L,W
2/3/2019,Kansas State,Oklahoma State,1,11
2/3/2019,Texas State,Kansas State,L,W
2/3/2019,Colorado College,North Texas,L,W
2/3/2019,Marcus,Colorado College,3,11
2/3/2019,North Texas,Texas,11,6
2/3/2019,Marcus,Texas State,11,7
2/3/2019,Colorado College,Nebraska,13,5
2/3/2019,Oklahoma,North Texas,6,15
2/3/2019,Texas,Sam Houston,12,5
2/3/2019,Marcus,Texas,W,L
2/3/2019,Texas State,Sam Houston,L,W
2/3/2019,Texas State,Nebraska,W,L
2/3/2019,Oklahoma,Sam Houston,3,6
2/3/2019,Nebraska,Oklahoma,L,W
