Sat 3/9,Macalester,Milwaukee School,11,9
Sat 3/9,Michigan Tech,Pacific Lutheran,12,4
Sat 3/9,Pacific Lutheran,Macalester,8,11
Sat 3/9,Michigan Tech,Milwaukee School,12,4
Sat 3/9,Pacific Lutheran,Milwaukee School,11,12
Sat 3/9,Michigan Tech,Macalester,12,7
Sat 3/9,Portland,Ohio Northern,12,9
Sat 3/9,Missouri S,Grinnell,9,5
Sat 3/9,Portland,Grinnell,13,2
Sat 3/9,Missouri S,Ohio Northern,12,10
Sat 3/9,Grinnell,Ohio Northern,3,3
Sat 3/9,Missouri S,Portland,5,7
Sat 3/9,North Park,Indiana Wesleyan,9,6
Sat 3/9,St Olaf,Puget Sound,9,10
Sat 3/9,North Park,Puget Sound,5,10
Sat 3/9,St Olaf,Indiana Wesleyan,11,3
Sat 3/9,Puget Sound,Indiana Wesleyan,8,3
Sat 3/9,St Olaf,North Park,10,3
Sat 3/9,Oberlin,Rose,7,5
Sat 3/9,Brandeis,Winona State,9,8
Sat 3/9,Brandeis,Oberlin,12,10
Sat 3/9,Winona State,Rose,7,3
Sat 3/9,Oberlin,Winona State,5,6
Sat 3/9,Brandeis,Rose,13,6
Fri 3/8,Michigan Tech,Portland,13,8
Fri 3/8,Michigan Tech,Ohio Northern,13,5
3/10/2019,St Olaf,Portland,8,6
3/10/2019,Missouri S,St Olaf,7,8
3/10/2019,Puget Sound,Portland,7,8
3/10/2019,Michigan Tech,Missouri S,5,7
3/10/2019,Brandeis,St Olaf,6,8
3/10/2019,Puget Sound,Winona State,11,8
3/10/2019,Portland,Macalester,11,9
3/10/2019,Michigan Tech,Rose,13,3
3/10/2019,Missouri S,North Park,9,6
3/10/2019,Brandeis,Pacific Lutheran,9,3
3/10/2019,St Olaf,Ohio Northern,11,7
3/10/2019,Puget Sound,Grinnell,8,4
3/10/2019,Milwaukee School,Winona State,7,10
3/10/2019,Portland,Indiana Wesleyan,13,0
3/10/2019,Oberlin,Macalester,6,10
