Oregon,California-Santa Cruz,13,3
Western Washington,UCL,8,10
Oregon,UCL,13,9
Western Washington,California-Santa Cruz,8,6
UCL,California-Santa Cruz,12,1
Oregon,Western Washington,13,4
Cal Poly-SLO,California-San Diego,10,9
Utah,California-Santa Barbara,9,6
Cal Poly-SLO,California-Santa Barbara,9,5
Utah,California-San Diego,7,8
Cal Poly-SLO,Utah,10,3
California-Santa Barbara,California-San Diego,5,8
Colorado,San Diego State,13,2
California,California-Davis,11,6
Colorado,California-Davis,12,6
California,San Diego State,13,4
Colorado,California,6,7
California-Davis,San Diego State,9,4
British Columbia,Santa Clara,12,5
Southern California,Illinois,10,1
British Columbia,Illinois,8,7
Southern California,Santa Clara,9,3
British Columbia,Southern California,3,13
Illinois,Santa Clara,9,6
Oregon,Cal Poly-SLO,9,10
Oregon,Southern California,10,8
California,Cal Poly-SLO,4,10
Oregon,California-San Diego,12,4
Colorado,Southern California,6,8
British Columbia,California,4,7
UCL,Cal Poly-SLO,4,10
Southern California,California,10,4
Colorado,UCL,8,9
California-San Diego,Colorado,4,11
British Columbia,UCL,5,12
California-San Diego,British Columbia,11,10
Illinois,Utah,9,10
California-Santa Barbara,Illinois,6,12
California-Davis,Utah,6,8
Western Washington,California-Santa Barbara,4,10
San Diego State,Illinois,3,12
California-Davis,Santa Clara,6,5
California-Santa Cruz,Utah,7,8
California-Santa Barbara,California-Davis,8,7
Western Washington,Santa Clara,9,6
Western Washington,San Diego State,11,4
Santa Clara,California-Santa Cruz,10,9
San Diego State,California-Santa Cruz,5,11
