Iowa,Wisconsin-Milwaukee,10,11
Marquette,Saint Louis University,11,10
Iowa,Saint Louis University,8,11
Marquette,Wisconsin-Milwaukee,8,7
Iowa,Marquette,12,11
Wisconsin-Milwaukee,Saint Louis University,10,9
St Olaf,St John's,13,4
Missouri State,Missouri,11,7
St Olaf,Missouri,12,6
Missouri State,St John's,13,10
St Olaf,Missouri State,13,9
St John's,Missouri,7,13
Northern Iowa,Wisconsin-Milwaukee,13,1
Southern Illinois-Edwardsville,Wisconsin,7,10
Northern Iowa,Wisconsin,10,7
Southern Illinois-Edwardsville,Wisconsin-Milwaukee,13,2
Northern Iowa,Southern Illinois-Edwardsville,13,3
Wisconsin-Milwaukee,Wisconsin,0,13
Saint Louis University,Northern Iowa,11,5
Iowa,Wisconsin,10,9
Missouri,Southern Illinois-Edwardsville,10,5
St John's,Wisconsin-Milwaukee,13,3
Marquette,St Olaf,8,13
Wisconsin-Milwaukee,Missouri State,7,13
