Messiah,Richmond,11,12
Davidson,Ohio State-B,13,5
Shippensburg,Wesleyan,8,13
Messiah,Davidson,8,10
Richmond,Shippensburg,12,7
Ohio State-B,Wesleyan,8,13
Messiah,Shippensburg,12,6
Davidson,Wesleyan,12,7
Richmond,Ohio State-B,13,5
Messiah,Wesleyan,8,13
Davidson,Richmond,13,5
Shippensburg,Ohio State-B,13,8
Messiah,Ohio State-B,9,13
Davidson,Shippensburg,13,9
Richmond,Wesleyan,12,11
Shippensburg,Wesleyan,11,8
