Central Florida,Alabama-Huntsville,12,9
Notre Dame,Georgia Southern,13,6
Alabama-Huntsville,Georgia Southern,13,11
Central Florida,Notre Dame,12,14
Central Florida,Georgia Southern,13,7
Notre Dame,Alabama-Huntsville,10,13
Florida State,Tennessee-Chattanooga,13,11
Florida State,Minnesota-Duluth,13,9
Auburn,Tennessee-Chattanooga,12,7
Auburn,Florida State,13,10
Tennessee-Chattanooga,Minnesota-Duluth,11,12
Auburn,Minnesota-Duluth,13,3
Alabama,Cincinnati,10,13
Tennessee,Mississippi State,12,9
Tennessee,Cincinnati,13,6
Alabama,Tennessee,12,10
Cincinnati,Mississippi State,13,3
Alabama,Mississippi State,13,5
Georgia State,Clemson,11,6
Harvard,Clemson,12,6
Georgia State,Tulane,3,13
Harvard,Tulane,11,12
Tulane,Clemson,9,10
Harvard,Georgia State,13,4
Central Florida,Auburn,15,10
Central Florida,Florida State,15,10
Auburn,Alabama-Huntsville,12,10
Central Florida,Alabama,15,10
Tulane,Florida State,4,15
Auburn,Harvard,15,11
Tennessee,Alabama-Huntsville,14,15
Florida State,Alabama-Huntsville,15,8
Tulane,Tennessee,7,13
Alabama,Tulane,10,12
Tennessee,Harvard,14,13
Alabama,Harvard,9,14
Notre Dame,Cincinnati,15,12
Notre Dame,Minnesota-Duluth,15,10
Georgia Southern,Cincinnati,8,15
Notre Dame,Clemson,15,14
Minnesota-Duluth,Mississippi State,13,12
Georgia State,Georgia Southern,12,15
Cincinnati,Tennessee-Chattanooga,15,14
Minnesota-Duluth,Georgia Southern,14,13
Tennessee-Chattanooga,Georgia State,10,13
Clemson,Tennessee-Chattanooga,12,15
Mississippi State,Georgia State,14,15
Clemson,Mississippi State,15,11
