source,target,weight
Massachusetts,University of Massachusetts Amherst,19
Massachusetts,Yale,19
Massachusetts,Southern Connecticut State,16
Rhode Island,Maine,21
Rhode Island,Vermont,18
Rhode Island,New Hampshire,17
Rhode Island,Ohio,16
Rhode Island,SUNY-Fredonia,19
Rhode Island,Boston University,16
Rhode Island,Skidmore,13
Rhode Island,Army,7
Rhode Island,Dickinson,14
Rhode Island,Ursinus,15
Rhode Island,Rensselaer Polytech,18
Rhode Island,Wentworth,18
Rhode Island,Ithaca,15
Vermont,Maine,14
Vermont,New Hampshire,12
Vermont,Amherst College,19
Vermont,Dartmouth,20
Vermont,Massachusetts Amherst,24
Vermont,Boston College,23
Vermont,MIT,20
Vermont,Harvard,27
Vermont,Georgia Southern,17
Vermont,Texas Tech,16
Vermont,Texas A&M,16
Vermont,Kansas,10
Vermont,Virginia Commonwealth,17
Vermont,Drexel University,17
Vermont,Case Western Reserve,25
Vermont,Rensselaer Polytech,14
Vermont,Ursinus,13
Vermont,Susquehanna,11
Vermont,Dickinson,24
Maine,New Hampshire,21
Maine,SUNY-Binghamton,16
Maine,Siena,17
Maine,SUNY-Buffalo,17
Maine,Ithaca,13
Maine,Amherst Regional,21
Maine,Rochester,21
Maine,Colgate,15
New Hampshire,Harvard,24
New Hampshire,Dartmouth,14
New Hampshire,Case Western Reserve,24
New Hampshire,Tennessee,21
New Hampshire,Ohio,23
New Hampshire,University of Pittsburgh,22
Amherst College,Massachusetts Amherst,15
Amherst College,Worcester Polytech,15
Amherst College,Clark,21
Amherst College,Williams,19
Amherst College,Providence College,23
Amherst College,Massachusetts-Lowell,21
Amherst College,Bates College,20
Amherst College,Bentley,21
Amherst College,Yale,12
Amherst College,SUNY Oneonta,15
Amherst College,Southern Connecticut State,14
Amherst College,Columbia,17
Amherst College,Wentworth,15
Massachusetts Amherst,Dartmouth,19
Dartmouth,Amherst College,15
Dartmouth,Harvard,24
Dartmouth,MIT,25
Dartmouth,Bates College,18
Dartmouth,Kansas,22
Dartmouth,Arkansas,17
Dartmouth,Oklahoma State,17
Dartmouth,Colorado State,23
Dartmouth,Tennessee,21
Dartmouth,Carnegie Mellon,22
Dartmouth,Western Washington University,20
Dartmouth,California-Santa Cruz,20
Dartmouth,Texas-Dallas,19
Dartmouth,California-San Diego,23
Alabama-Birmingham,Troy,18
Alabama-Birmingham,Southern Mississippi,19
Alabama-Birmingham,Auburn,15
Alabama-Birmingham,Mississippi State,18
Alabama-Birmingham,Alabama-Huntsville,18
Alabama-Birmingham,Tulane,17
Alabama-Birmingham,Vanderbilt,25
Alabama-Birmingham,Middle Tennessee State,22
Alabama-Birmingham,LSU,22
Alabama-Birmingham,Alabama,17
Alabama-Birmingham,Texas A&M,15
Alabama-Birmingham,Texas-San Antonio,16
Alabama-Birmingham,Minnesota State-Mankato,20
Alabama-Birmingham,Georgia State,18
Alabama-Birmingham,Trinity,20
Alabama-Birmingham,Mississippi,14
Alabama-Birmingham,Kennesaw State,21
Troy,Alabama-Huntsville,14
Troy,Tulane,12
Troy,Mississippi State,25
Troy,Southern Mississippi,18
Troy,Auburn,14
Troy,Mississippi,21
Troy,Central Arkansas,15
Tulane,Mississippi State,15
Tulane,Southern Mississippi,13
Tulane,Alabama-Huntsville,24
Tulane,Auburn,18
Tulane,Vanderbilt,22
Tulane,Tennessee,20
Tulane,Tennessee-Chattanooga,16
Tulane,Marquette,13
Tulane,Washington University,9
Tulane,Penn State,18
Tulane,Carnegie Mellon,23
Tulane,Georgia State,16
Tulane,Harvard,23
Tulane,Alabama,22
Mississippi State,Auburn,15
Mississippi State,Southern Mississippi,22
Mississippi State,Alabama-Huntsville,17
Mississippi State,Jacksonville State,22
Mississippi State,Trinity,20
Mississippi State,LSU,19
Mississippi State,Texas A&M,15
Mississippi State,Texas Christian,16
Mississippi State,Wisconsin-Whitewater,17
Mississippi State,Texas Tech,20
Mississippi State,Columbus State,13
Mississippi State,Georgia Southern,20
Mississippi State,Central Arkansas,15
Mississippi State,Vanderbilt,18
Mississippi State,Georgia State,29
Mississippi State,Mississippi,18
Mississippi State,Tennessee,21
Mississippi State,Cincinnati,16
Mississippi State,Alabama,18
Mississippi State,Minnesota-Duluth,25
Auburn,Alabama-Huntsville,22
Auburn,Southern Mississippi,13
Auburn,LSU,21
Auburn,California-Santa Barbara,25
Auburn,Ohio,22
Auburn,Kennesaw State,15
Auburn,Tennessee-Chattanooga,19
Auburn,Minnesota-Duluth,16
Auburn,Harvard,26
Alabama-Huntsville,Alabama,25
Alabama-Huntsville,Tennessee,29
Alabama-Huntsville,Truman State,18
Alabama-Huntsville,Belmont,23
Alabama-Huntsville,Texas-Dallas,20
Alabama-Huntsville,Cornell,18
Alabama-Huntsville,Cincinnati,20
Alabama-Huntsville,Harvard,17
Alabama-Huntsville,Oklahoma,24
Alabama-Huntsville,LSU,14
Alabama-Huntsville,Vanderbilt,20
Alabama-Huntsville,Georgia Southern,24
Southern Mississippi,Mississippi,20
Alabama,LSU,21
Alabama,Vanderbilt,22
Alabama,Mississippi,15
Alabama,Jacksonville State,18
Alabama,Middle Tennessee State,15
Alabama,Georgia Tech,13
Alabama,Union Tennessee,23
Alabama,Wisconsin-Whitewater,19
Alabama,Texas Tech,21
Alabama,Texas State,20
Alabama,Carnegie Mellon,16
Alabama,Kennesaw State,26
Alabama,Cincinnati,23
Alabama,Tennessee,22
Alabama,Harvard,23
LSU,Mississippi,22
LSU,Jacksonville State,21
LSU,Middle Tennessee State,15
LSU,Vanderbilt,19
LSU,Emory,27
LSU,Georgia Tech,23
LSU,Colorado State,25
LSU,Texas-Dallas,21
LSU,Trinity,12
LSU,Baylor,17
LSU,Northern Iowa,21
LSU,Texas-San Antonio,25
LSU,Texas A&M,15
LSU,Oklahoma State,26
LSU,Harvard,25
LSU,Texas State,20
LSU,Georgia State,25
LSU,Kennesaw State,29
Jacksonville State,Vanderbilt,16
Jacksonville State,Middle Tennessee State,18
Jacksonville State,Mississippi,20
Vanderbilt,Middle Tennessee State,21
Vanderbilt,Mississippi,15
Vanderbilt,Ohio,22
Vanderbilt,University of Pittsburgh,19
Vanderbilt,Syracuse,21
Vanderbilt,Xavier,20
Vanderbilt,RIT,23
Vanderbilt,Belmont,20
Vanderbilt,Union Tennessee,16
Vanderbilt,Arkansas State,19
Vanderbilt,Northern Illinois,16
Vanderbilt,Missouri,15
Vanderbilt,Tennessee Tech,18
Vanderbilt,Miami Ohio,18
Vanderbilt,Georgia State,18
Middle Tennessee State,Mississippi,22
Middle Tennessee State,Belmont,21
Middle Tennessee State,Union Tennessee,22
Middle Tennessee State,Vanderbilt University,18
Middle Tennessee State,Miami Ohio,22
Middle Tennessee State,Iowa,21
Middle Tennessee State,Missouri,23
Mississippi,Texas Christian,18
Mississippi,Texas State,14
Mississippi,Texas A&M,23
Mississippi,Trinity,21
Yale,Sacred Heart,17
Yale,Connecticut,15
Yale,SUNY-New Paltz,23
Yale,SUNY-Albany,14
Yale,Southern Connecticut State,17
Yale,NYU,21
Yale,Princeton,19
Yale,RIT,27
Yale,Cornell,18
Yale,SUNY-Buffalo,17
Yale,College of New Jersey,19
Yale,MIT,16
Yale,SUNY-Cortland,19
Yale,SUNY-Binghamton,16
Yale,Bates College,20
Yale,Boston College,19
Yale,University of Massachusetts Amherst,21
Yale,Hartford,15
Yale,SUNY Oneonta,13
Yale,Stonehill,18
Sacred Heart,SUNY-New Paltz,16
Sacred Heart,SUNY-Albany,15
Sacred Heart,Southern Connecticut State,15
Sacred Heart,Connecticut,15
Sacred Heart,Princeton,15
Sacred Heart,College of New Jersey,19
Sacred Heart,Lehigh,15
Sacred Heart,University of Massachusetts Amherst,15
Sacred Heart,Stonehill,15
Southern Connecticut State,SUNY-New Paltz,22
Southern Connecticut State,SUNY-Albany,17
Southern Connecticut State,Connecticut,25
Southern Connecticut State,SUNY Oneonta,14
Southern Connecticut State,University of Massachusetts Amherst,20
Southern Connecticut State,Stonehill,17
SUNY-New Paltz,Connecticut,21
SUNY-New Paltz,SUNY-Albany,19
SUNY-New Paltz,Bates College,16
SUNY-New Paltz,Stevens Tech,17
SUNY-New Paltz,College of New Jersey,20
Connecticut,SUNY-Albany,22
Connecticut,SUNY-Binghamton,24
Connecticut,Cornell,25
Connecticut,Syracuse,24
Connecticut,SUNY-Stony Brook,14
Connecticut,Princeton,21
Connecticut,MIT,24
Connecticut,Tennessee-Chattanooga,21
Connecticut,Case Western Reserve,25
Connecticut,Williams,19
Connecticut,Penn State,26
Connecticut,SUNY-Geneseo,27
Connecticut,California-Santa Barbara,20
Connecticut,California-San Diego,18
Connecticut,Stanford,21
Connecticut,California-Santa Cruz,25
Connecticut,Wentworth,18
Connecticut,Hartford,20
SUNY-Albany,SUNY-Binghamton,9
SUNY-Albany,RIT,24
SUNY-Albany,Cornell,16
SUNY-Albany,SUNY-Buffalo,15
SUNY-Albany,SUNY Oneonta,14
SUNY-Albany,Princeton,23
SUNY-Albany,Stevens Tech,17
SUNY-Albany,Bates College,23
SUNY-Albany,MIT,22
SUNY-Albany,Massachusetts-Lowell,19
SUNY-Albany,Syracuse,22
SUNY-Albany,SUNY-Stony Brook,23
SUNY-Albany,Hofstra,23
Rensselaer Polytech,Union,16
Rensselaer Polytech,Marist,16
Rensselaer Polytech,Skidmore,25
Rensselaer Polytech,New Haven,19
Rensselaer Polytech,Army,20
Rensselaer Polytech,Colgate,23
Rensselaer Polytech,Wesleyan,20
Rensselaer Polytech,Stevens Tech,19
Rensselaer Polytech,SUNY-Geneseo,15
Rensselaer Polytech,SUNY-Oneonta,17
Rensselaer Polytech,Xavier,23
Rensselaer Polytech,Samford,24
Rensselaer Polytech,Messiah,23
Rensselaer Polytech,Oberlin,19
Rensselaer Polytech,Ithaca,15
Rensselaer Polytech,Ursinus,15
Rensselaer Polytech,Susquehanna,17
Rensselaer Polytech,Cornell,19
Rensselaer Polytech,Rochester,17
Rensselaer Polytech,Amherst Regional,15
Union,Skidmore,17
Union,New Haven,14
Union,Marist,16
Marist,Skidmore,18
Marist,Wesleyan,31
Marist,SUNY-Fredonia,17
Marist,SUNY-Geneseo,21
Marist,Stevens Tech,25
Marist,Army,28
Marist,NYU,19
Marist,SUNY-Binghamton,19
Marist,Columbia,19
Marist,Cornell,13
Marist,Hofstra,12
Marist,Rowan,9
Skidmore,New Haven,28
Skidmore,Vassar,24
Skidmore,Dickinson,23
Skidmore,Army,9
Skidmore,Boston University,18
Skidmore,Ithaca,17
Skidmore,Susquehanna,18
Skidmore,SUNY-Buffalo,23
Skidmore,Emerson,16
Skidmore,Williams,23
New Haven,Hartford,25
Army,Vassar,16
Army,Hartford,19
Army,Saint Rose,14
Army,Wesleyan,27
Army,Rochester,16
Army,Ithaca,18
Army,Bates College,24
Army,Bentley,18
Army,Dickinson,14
Army,Boston University,23
Army,Colgate,23
Vassar,Saint Rose,14
Vassar,Wesleyan,12
Vassar,Hartford,19
Hartford,Saint Rose,16
Hartford,Wesleyan,16
Hartford,Columbia,20
Hartford,Boston College,15
Hartford,Worcester Polytech,13
Hartford,SUNY-Oneonta,17
Saint Rose,Wesleyan,12
Wesleyan,Colgate,15
Wesleyan,SUNY-Oneonta,16
Wesleyan,Shippensburg,19
Wesleyan,Messiah,21
Illinois-Chicago,DePaul,14
Illinois-Chicago,Saint Louis,15
Illinois-Chicago,Dayton,17
Illinois-Chicago,Southern Illinois-Edwardsville,18
Illinois-Chicago,Wisconsin-Stout,16
Illinois-Chicago,Winona State,16
Illinois-Chicago,Marquette,12
DePaul,Northern Illinois,15
DePaul,Northern Iowa,20
DePaul,Missouri State,14
DePaul,Toledo,15
DePaul,Bradley,16
DePaul,Wisconsin- La Crosse,11
Northern Illinois,Marquette,15
Northern Illinois,Wisconsin-Whitewater,18
Northern Illinois,Southern Illinois-Edwardsville,18
Northern Illinois,Tennessee Tech,15
Northern Illinois,Arkansas State,29
Northern Illinois,Missouri,10
Wisconsin-Milwaukee,Wisconsin-Oshkosh,18
Wisconsin-Milwaukee,Wisconsin-Eau Claire,17
Wisconsin-Milwaukee,Wisconsin-Whitewater,19
Wisconsin-Milwaukee,Marquette,15
Wisconsin-Milwaukee,Minnesota-Duluth,21
Wisconsin-Milwaukee,Northern Iowa,14
Wisconsin-Milwaukee,Carleton College-CUT,25
Wisconsin-Milwaukee,Texas A&M,16
Wisconsin-Milwaukee,North Texas,23
Wisconsin-Milwaukee,Baylor,27
Wisconsin-Milwaukee,Trinity,24
Wisconsin-Milwaukee,Toledo,7
Wisconsin-Milwaukee,Washington University,19
Wisconsin-Milwaukee,Missouri State,20
Wisconsin-Milwaukee,Wisconsin-Platteville,11
Wisconsin-Milwaukee,Saint Louis University,19
Wisconsin-Milwaukee,Southern Illinois-Edwardsville,15
Wisconsin-Milwaukee,St John's,16
Wisconsin-Oshkosh,Wisconsin-Eau Claire,19
Wisconsin-Oshkosh,Wisconsin- La Crosse,25
Wisconsin-Oshkosh,Northern Michigan,20
Wisconsin-Oshkosh,UW Stevens Point,17
Wisconsin-Oshkosh,Minnesota State-Mankato,16
Wisconsin-Oshkosh,Minnesota-Duluth,6
Wisconsin-Oshkosh,Wisconsin-Platteville,18
Wisconsin-Oshkosh,Cal Poly-Pomona,21
Wisconsin-Oshkosh,Colorado Mesa,16
Wisconsin-Oshkosh,San Diego State,17
Wisconsin-Oshkosh,Cal State-Fullerton,15
Wisconsin-Oshkosh,Southern California,15
Wisconsin-Oshkosh,Occidental,12
Wisconsin-Eau Claire,Marquette,24
Wisconsin-Eau Claire,Wisconsin- La Crosse,23
Wisconsin-Eau Claire,Northern Michigan,25
Wisconsin-Eau Claire,Georgia Southern,24
Wisconsin-Eau Claire,UW Stevens Point,19
Wisconsin-Eau Claire,Minnesota State-Mankato,21
Wisconsin-Eau Claire,Minnesota-Duluth,13
Wisconsin-Eau Claire,St. Thomas,19
Wisconsin-Eau Claire,Drake,18
Marquette,Northern Michigan,15
Marquette,Wisconsin- La Crosse,15
Marquette,Wisconsin-Stevens Point,14
Marquette,Wisconsin-Whitewater,17
Marquette,Northern Iowa,20
Marquette,Carleton College-CUT,18
Marquette,Minnesota-Duluth,29
Marquette,Iowa,23
Marquette,Dayton,18
Marquette,Cincinnati,12
Marquette,Arkansas,15
Marquette,John Brown,19
Marquette,Coe,13
Marquette,Milwaukee School of Engineering,16
Marquette,Winona State,17
Marquette,Truman State,22
Marquette,Southern Illinois-Edwardsville,13
Marquette,Saint Louis University,21
Marquette,St Olaf,21
Northern Michigan,Wisconsin-Stevens Point,19
Northern Michigan,Wisconsin-Whitewater,19
Northern Michigan,Wisconsin- La Crosse,18
Northern Michigan,Western Michigan,16
Northern Michigan,Eastern Illinois,9
Wisconsin- La Crosse,Wisconsin-Stevens Point,18
Wisconsin- La Crosse,Wisconsin-Whitewater,20
Wisconsin- La Crosse,Bradley,9
Wisconsin- La Crosse,Creighton,17
Wisconsin- La Crosse,Nebraska-Omaha,17
Wisconsin- La Crosse,Iowa,21
Wisconsin- La Crosse,St John's,21
Wisconsin- La Crosse,Carleton Hot Karls,25
Wisconsin- La Crosse,Bethel,23
Wisconsin- La Crosse,Drake,19
Wisconsin- La Crosse,St. Thomas,23
Wisconsin-Stevens Point,Wisconsin-Whitewater,19
Wisconsin-Whitewater,Minnesota State-Mankato,27
Wisconsin-Whitewater,Iowa,20
Wisconsin-Whitewater,Toledo,14
Wisconsin-Whitewater,Texas Tech,23
Wisconsin-Whitewater,Texas State,24
Wisconsin-Whitewater,Sul Ross State,26
Wisconsin-Whitewater,Winona State,23
Wisconsin-Platteville,Carthage College,17
Wisconsin-Platteville,Wisconsin-Green Bay,20
Wisconsin-Platteville,Milwaukee School of Engineering,17
Wisconsin-Platteville,Wisconsin-River Falls,13
Wisconsin-Platteville,Macalester,21
Wisconsin-Platteville,Carleton Hot Karls,21
Wisconsin-Platteville,St Olaf,28
Wisconsin-Platteville,St. Thomas,29
Wisconsin-Platteville,Minnesota-Duluth,15
Wisconsin-Platteville,Minnesota State-Mankato,15
Wisconsin-Platteville,UW Stevens Point,21
Wisconsin-Platteville,Northern Iowa,20
Carthage College,Wisconsin-Green Bay,16
Carthage College,Milwaukee School of Engineering,17
Carthage College,Wisconsin-River Falls,25
Carthage College,Truman State,14
Wisconsin-River Falls,Wisconsin-Green Bay,14
Wisconsin-Green Bay,Milwaukee School of Engineering,20
Milwaukee School of Engineering,Wisconsin-River Falls,13
Milwaukee School of Engineering,Macalester,20
Milwaukee School of Engineering,Pacific Lutheran,23
Milwaukee School of Engineering,Winona State,17
Milwaukee School of Engineering,Coe,13
Milwaukee School of Engineering,Wisconsin-Stout,22
Milwaukee School of Engineering,Southern Illinois-Edwardsville,17
Milwaukee School of Engineering,Illinois-Chicago,15
Harvard,Massachusetts- Dartmouth,17
Harvard,Massachusetts-Lowell,18
Harvard,Boston College,24
Harvard,Boston University,23
Harvard,Carleton College-CUT,26
Harvard,Kennesaw State,23
Harvard,Georgia State,17
Harvard,Tennessee,27
Massachusetts- Dartmouth,Massachusetts-Lowell,19
Massachusetts- Dartmouth,Boston College,21
Massachusetts- Dartmouth,Boston University,19
Massachusetts-Lowell,MIT,20
Massachusetts-Lowell,Worcester Polytech,17
Massachusetts-Lowell,Bates College,19
Massachusetts-Lowell,Bentley,20
Massachusetts-Lowell,SUNY-Stony Brook,14
Massachusetts-Lowell,Syracuse,14
Massachusetts-Lowell,Hofstra,15
Boston University,MIT,21
Boston University,Boston College,20
Boston University,Dickinson,13
Boston University,Wentworth,20
Boston University,Colgate,20
Boston College,MIT,22
Boston College,Emory,18
Boston College,Cincinnati,13
Boston College,Cornell,23
Boston College,Worcester Polytech,14
Boston College,Columbia,15
Boston College,Connecticut,7
Boston College,Wentworth,21
Boston College,SUNY-Oneonta,19
MIT,Harvard,15
MIT,SUNY-Cortland,15
MIT,College of New Jersey,16
MIT,SUNY-Binghamton,23
Wentworth,Wheaton MA,17
Wentworth,Brandeis,20
Wentworth,Stonehill,19
Wentworth,Bentley,18
Wentworth,Colgate,15
Wentworth,Rensselaer Polytech,15
Wentworth,Ithaca,21
Wentworth,Dickinson,21
Wentworth,Yale,13
Wheaton MA,Brandeis,17
Wheaton MA,Stonehill,22
Wheaton MA,Bentley,17
Brandeis,Stonehill,19
Brandeis,Bentley,18
Brandeis,Bates College,9
Brandeis,Williams,25
Brandeis,Winona State,17
Brandeis,Oberlin,22
Brandeis,St Olaf,14
Brandeis,Pacific Lutheran,12
Brandeis,Catholic,19
Brandeis,SUNY-Geneseo,22
Brandeis,Cedarville,19
Brandeis,Princeton,20
Bentley,Stonehill,19
Bentley,Williams,18
Bentley,Bates College,19
Bentley,Catholic,19
Bentley,SUNY-Geneseo,22
Bentley,Worcester Polytech,18
Stonehill,University of Massachusetts Amherst,19
SUNY-Buffalo,NYU,26
SUNY-Buffalo,SUNY Oneonta,17
SUNY-Buffalo,SUNY-Binghamton,20
SUNY-Buffalo,Cornell,16
SUNY-Buffalo,Princeton,25
SUNY-Buffalo,Syracuse,14
SUNY-Buffalo,Cincinnati,24
SUNY-Buffalo,Cleveland State,17
SUNY-Buffalo,Miami Upper,23
SUNY-Buffalo,Miami Ohio,24
SUNY-Buffalo,Case Western Reserve,23
SUNY-Buffalo,West Virginia,13
SUNY-Buffalo,Penn State,18
SUNY-Buffalo,George Mason,18
SUNY-Buffalo,Siena,20
SUNY-Buffalo,Ithaca,15
SUNY-Buffalo,Emerson,15
Syracuse,Princeton,27
Syracuse,SUNY-Binghamton,18
Syracuse,RIT,19
Syracuse,Cornell,22
Syracuse,Kenyon,17
Syracuse,Wright State,19
Syracuse,Oberlin,20
Syracuse,University of Pittsburgh,19
Syracuse,SUNY-Stony Brook,16
SUNY-Binghamton,SUNY-Stony Brook,17
SUNY-Binghamton,SUNY Oneonta,18
SUNY-Binghamton,Cornell,14
SUNY-Binghamton,Princeton,28
SUNY-Binghamton,RIT,17
SUNY-Binghamton,Stevens Tech,16
SUNY-Binghamton,Virginia Commonwealth,22
SUNY-Binghamton,Rowan,16
SUNY-Binghamton,George Mason,19
SUNY-Binghamton,Case Western Reserve,21
SUNY-Binghamton,Hofstra,15
SUNY-Binghamton,NYU,12
SUNY-Binghamton,Columbia,13
SUNY-Binghamton,Siena,15
RIT,SUNY-Stony Brook,22
RIT,Cornell,21
RIT,Rowan,23
RIT,George Mason,20
RIT,Case Western Reserve,23
RIT,Oberlin,18
RIT,Rochester,23
RIT,Virginia Commonwealth,18
RIT,Cedarville,20
RIT,Princeton,16
SUNY-Stony Brook,Cornell,13
SUNY-Stony Brook,Princeton,17
SUNY-Stony Brook,SUNY Oneonta,15
SUNY-Stony Brook,Hofstra,14
SUNY-Stony Brook,Rowan,13
SUNY-Stony Brook,NYU,16
SUNY-Stony Brook,Columbia,10
Cornell,SUNY Oneonta,16
Cornell,Kansas,21
Cornell,Cincinnati,23
Cornell,Rowan,17
Cornell,Hofstra,11
Cornell,Columbia,14
Cornell,George Mason,19
Cornell,Susquehanna,13
Cornell,Rhode Island,15
Princeton,NYU,15
Princeton,Rowan,19
Princeton,Hofstra,22
Princeton,West Virginia,19
Princeton,Penn State,18
Princeton,Shippensburg,17
Princeton,Drexel University,19
Princeton,SUNY-Geneseo,23
NYU,Cornell,15
NYU,Columbia,19
NYU,Virginia Commonwealth,18
NYU,George Mason,21
NYU,Hofstra,17
NYU,Rowan,13
SUNY-Fredonia,Ithaca,17
SUNY-Fredonia,SUNY-Geneseo,23
SUNY-Fredonia,SUNY-Oneonta,21
SUNY-Fredonia,St Lawrence University,18
SUNY-Fredonia,Rochester,18
SUNY-Fredonia,SUNY-Cortland,19
SUNY-Fredonia,University of Pittsburgh,15
SUNY-Fredonia,Ohio,16
SUNY-Geneseo,Rochester,21
SUNY-Geneseo,Ithaca,19
SUNY-Geneseo,Colgate,15
SUNY-Geneseo,St Lawrence University,18
SUNY-Geneseo,Kenyon,16
SUNY-Oneonta,Stevens Tech,20
SUNY-Oneonta,Rochester,17
SUNY-Oneonta,St Lawrence University,17
SUNY-Oneonta,Colgate,23
SUNY-Oneonta,Ithaca,20
SUNY-Oneonta,Amherst College,13
SUNY-Oneonta,St Mary's Maryland,18
SUNY-Oneonta,SUNY Oneonta,16
Stevens Tech,Rochester,22
Stevens Tech,Army,1
Stevens Tech,New York Tech,15
Stevens Tech,College of New Jersey,18
Stevens Tech,Bates College,15
Stevens Tech,Fairfield,18
Stevens Tech,Navy,15
Colgate,Ithaca,17
Colgate,SUNY-Cortland,19
Colgate,Rochester,20
Colgate,Williams,15
Colgate,Amherst Regional,15
Ithaca,Rochester,24
Ithaca,SUNY-Cortland,16
Ithaca,Emerson,21
Ithaca,Amherst Regional,20
Rochester,St Lawrence University,19
Rochester,SUNY-Cortland,18
Rochester,Toledo,15
Rochester,John Carroll,15
Rochester,Ohio,23
Rochester,Dayton,22
Rochester,Xavier,13
Rochester,Amherst Regional,21
Rochester,Williams,16
Rochester,Skidmore,15
SUNY Oneonta,Wentworth,15
SUNY Oneonta,St Mary's Maryland,12
Columbia,New Jersey Tech,18
Columbia,Rowan,19
Columbia,Hofstra,15
Columbia,Worcester Polytech,14
Columbia,University of Massachusetts Amherst,18
New Jersey Tech,Rowan,16
New Jersey Tech,Hofstra,17
New Jersey Tech,Franklin & Marshall,18
New Jersey Tech,Catholic,16
Rowan,Hofstra,12
Rowan,George Mason,22
Rowan,Virginia Commonwealth,19
College of New Jersey,SUNY-Cortland,23
College of New Jersey,Dickinson,25
College of New Jersey,West Virginia,18
College of New Jersey,Penn State,9
Western Michigan,Saint Louis,21
Western Michigan,Cedarville,19
Western Michigan,Case Western Reserve,22
Williams,Bates College,26
Williams,Clark,16
Williams,Providence College,17
Williams,Worcester Polytech,16
Williams,Virginia Commonwealth,24
Williams,SUNY-Binghamton,15
Williams,Amherst Regional,22
Bates College,Colby,13
Bates College,SUNY-Cortland,13
Bates College,Emerson,15
Bates College,Worcester Polytech,14
California-Davis,California-Santa Cruz,9
California-Davis,Sacramento State,14
California-Davis,Fresno State,12
California-Davis,Las Positas,25
California-Davis,Humboldt State,19
California-Davis,Stanford,15
California-Davis,Chico State,17
California-Davis,San Diego State,13
California-Davis,Santa Clara,13
California-Davis,California-Santa Barbara,15
California-Davis,North Texas,21
California-Santa Cruz,Fresno State,12
California-Santa Cruz,Las Positas,24
California-Santa Cruz,Humboldt State,18
California-Santa Cruz,Sacramento State,16
California-Santa Cruz,Chico State,26
California-Santa Cruz,Santa Clara,19
California-Santa Cruz,UCLA,13
California-Santa Cruz,San Diego State,16
California-Santa Cruz,Western Washington University,24
California-Santa Cruz,Texas-Dallas,22
California-Santa Cruz,Lewis & Clark,20
Humboldt State,Las Positas,21
Humboldt State,Sacramento State,16
Humboldt State,Fresno State,13
Humboldt State,Nevada-Reno,29
Humboldt State,Sonoma State,27
Humboldt State,Southern California,22
Humboldt State,Stanford,19
Humboldt State,Lewis & Clark College,21
Humboldt State,Portland State,22
Humboldt State,Lewis & Clark,17
Humboldt State,Whitworth,17
Humboldt State,UCLA,17
Humboldt State,Whitman,14
Las Positas,Fresno State,13
Las Positas,Sacramento State,19
Las Positas,Nevada-Reno,25
Las Positas,Southern California,22
Las Positas,Lewis & Clark,20
Las Positas,Whitman,13
Las Positas,North Texas,19
Sacramento State,Fresno State,13
Sacramento State,San Jose State,23
Fresno State,San Jose State,23
Stanford,Sonoma State,19
Stanford,Chico State,15
Stanford,Santa Clara,21
Stanford,Nevada-Reno,11
Stanford,San Jose State,15
Stanford,Southern California,21
Stanford,California-San Diego,21
Stanford,Whitman,23
Stanford,California-Santa Barbara,24
Stanford,Texas-Dallas,24
Stanford,Washington University,19
Stanford,Cal Poly-Pomona,24
Stanford,Colorado School of Mines,21
Stanford,North Texas,15
Sonoma State,Santa Clara,23
Sonoma State,San Jose State,20
Sonoma State,Chico State,17
Sonoma State,Nevada-Reno,19
Sonoma State,Occidental,19
Santa Clara,Nevada-Reno,21
Santa Clara,San Jose State,18
Santa Clara,Chico State,15
Santa Clara,Las Positas,15
Santa Clara,UCLA,13
Santa Clara,California-San Diego,27
Santa Clara,California-Santa Barbara,24
Santa Clara,Southern California,12
Santa Clara,Colorado State University,18
Santa Clara,Whitman,18
Nevada-Reno,San Jose State,19
Nevada-Reno,Chico State,24
Nevada-Reno,Whitman,11
Nevada-Reno,Lewis & Clark College,26
Nevada-Reno,Occidental,16
Nevada-Reno,Southern California,14
Nevada-Reno,Colorado-Denver,24
Chico State,San Jose State,18
Chico State,California-Santa Barbara,23
Chico State,New Mexico,15
Chico State,California-San Diego,26
Chico State,North Texas,20
Chico State,California-Irvine,17
Chico State,Cal Poly-Pomona,17
Minnesota-Duluth,Northern Iowa,23
Minnesota-Duluth,Carleton College-CUT,18
Minnesota-Duluth,Minnesota State-Mankato,15
Minnesota-Duluth,North Dakota State,17
Minnesota-Duluth,UW Stevens Point,15
Minnesota-Duluth,Tennessee-Chattanooga,23
Minnesota-Duluth,Georgia Southern,27
Northern Iowa,Carleton College-CUT,16
Northern Iowa,Minnesota State-Mankato,25
Northern Iowa,Nebraska-Omaha,21
Northern Iowa,Nebraska,23
Northern Iowa,Creighton,16
Northern Iowa,Iowa,18
Northern Iowa,Baylor,22
Northern Iowa,Trinity,23
Northern Iowa,Rice,22
Northern Iowa,North Texas,27
Northern Iowa,Toledo,12
Northern Iowa,Southern Illinois-Edwardsville,16
Northern Iowa,Saint Louis University,16
Carleton College-CUT,North Dakota State,13
Carleton College-CUT,Minnesota State-Mankato,17
Carleton College-CUT,Emory,21
Carleton College-CUT,Kansas,18
Carleton College-CUT,Kennesaw State,19
Carleton College-CUT,Colorado State,21
Iowa,Minnesota State-Mankato,22
Iowa,Creighton,15
Iowa,Nebraska-Omaha,18
Iowa,Nebraska,17
