Whitman,Pacific Lutheran,11
Portland,Willamette University,12
Whitman,Willamette University,13
Portland,Pacific Lutheran,9
Whitman,Portland,7
Pacific Lutheran,Willamette University,11
Whitworth,Lewis,2
Puget Sound,Seattle,13
Lewis,Seattle,10
Whitworth,Puget Sound,2
Lewis,Puget Sound,4
Whitworth,Seattle,5
Whitman,Portland,9
Whitman,Lewis,3
Portland,Whitworth,11
Whitman,Seattle,15
Lewis,Pacific Lutheran,11
Portland,Puget Sound,9
Whitworth,Willamette University,10
Puget Sound,Pacific Lutheran,8
Pacific Lutheran,Seattle,15
Puget Sound,Willamette University,11
Willamette University,Seattle,15
Lewis,Whitworth,7
