Valparaiso,Rose-Hulman,8
Butler,Kalamazoo,11
Indiana Wesleyan,Kettering,12
Valparaiso,Butler,1
Indiana Wesleyan,Rose-Hulman,2
Kalamazoo,Kettering,4
Valparaiso,Indiana Wesleyan,5
Butler,Kettering,7
Rose-Hulman,Kalamazoo,3
Valparaiso,Kettering,12
Butler,Rose-Hulman,8
Indiana Wesleyan,Kalamazoo,2
Valparaiso,Kalamazoo,12
Butler,Indiana Wesleyan,6
Rose-Hulman,Kettering,9
Butler,Valparaiso,7
Valparaiso,Rose-Hulman,10
Butler,Indiana Wesleyan,13
Rose-Hulman,Kalamazoo,3
Indiana Wesleyan,Kettering,8
Rose-Hulman,Indiana Wesleyan,2
Kettering,Kalamazoo,4
