Muhlenberg,Lehigh,11,2
Messiah,Lehigh,12,2
Messiah,Muhlenberg,10,8
Xavier,Wooster,10,5
Oberlin,Wooster,10,5
Oberlin,Xavier,9,8
Swarthmore,Grove City,9,8
Franciscan,Grove City,13,7
Franciscan,Swarthmore,13,1
Shippensburg,Haverford,3,11
Cedarville,Haverford,6,5
Cedarville,Shippensburg,10,9
Cedarville,Franciscan,12,15
Xavier,Grove City,15,10
Swarthmore,Wooster,15,12
Lehigh,Haverford,3,15
Shippensburg,Muhlenberg,15,13
Messiah,Xavier,14,10
Swarthmore,Cedarville,6,15
Franciscan,Haverford,15,8
Shippensburg,Oberlin,8,15
Xavier,Cedarville,0,14
Franciscan,Oberlin,15,11
Haverford,Shippensburg,10,8
