Messiah,Grove City,13,7
Allegheny,Bucknell,6,13
Messiah,Bucknell,13,5
Allegheny,Grove City,5,13
Messiah,Allegheny,13,1
Grove City,Bucknell,13,11
Susquehanna,California-Pennsylvania,12,7
Shippensburg,Susquehanna,13,9
Dickinson,California-Pennsylvania,11,9
Shippensburg,California-Pennsylvania,13,2
Dickinson,Susquehanna,12,7
Shippensburg,Dickinson,13,7
Dickinson,Bucknell,9,11
Grove City,Susquehanna,1,0
Messiah,Bucknell,15,7
Grove City,Shippensburg,13,15
Messiah,Shippensburg,15,10
California-Pennsylvania,Dickinson,13,14
Susquehanna,Allegheny,15,5
Dickinson,Grove City,4,15
Bucknell,Susquehanna,11,15
Grove City,Susquehanna,15,7
Dickinson,Bucknell,15,14
California-Pennsylvania,Allegheny,10,11
