Rice,John Brown,11,15
Colorado School of Mines,Trinity,15,6
Rice,Trinity,15,9
Colorado School of Mines,John Brown,8,12
Rice,Colorado School of Mines,15,0
John Brown,Trinity,15,8
Air Force,Truman State,15,9
Missouri S&T,Colorado College,13,12
Air Force,Colorado College,12,10
Missouri S&T,Truman State,15,10
Air Force,Missouri S&T,15,8
Truman State,Colorado College,14,7
Missouri S&T,Air Force,9,15
John Brown,Missouri S&T,9,15
Rice,Air Force,13,15
Missouri S&T,Rice,15,13
Colorado College,Rice,12,13
John Brown,Colorado College,11,12
Truman State,Rice,12,15
Colorado School of Mines,Colorado College,8,12
Trinity,Truman State,8,15
Colorado School of Mines,Trinity,15,8
John Brown,Truman State,15,11
