Connecticut,SUNY-Albany,13,4
Yale,Sacred Heart,12,3
Southern Connecticut State,SUNY-New Paltz,10,13
Connecticut,Yale,10,8
SUNY-Albany,Southern Connecticut State,11,6
Sacred Heart,SUNY-New Paltz,3,13
Connecticut,Southern Connecticut State,13,6
Yale,SUNY-New Paltz,13,10
SUNY-Albany,Sacred Heart,13,2
Connecticut,SUNY-New Paltz,13,2
Yale,SUNY-Albany,6,8
Southern Connecticut State,Sacred Heart,8,7
Connecticut,Sacred Heart,13,2
Yale,Southern Connecticut State,13,2
SUNY-Albany,SUNY-New Paltz,13,8
Connecticut,Yale,10,5
Connecticut,SUNY-New Paltz,13,8
SUNY-Albany,Yale,7,10
SUNY-New Paltz,Southern Connecticut State,12,10
Yale,Sacred Heart,15,3
SUNY-Albany,SUNY-New Paltz,10,5
