Knox,North Park,11,5
Valparaiso,Eastern Illinois,12,0
Knox,Eastern Illinois,13,5
Valparaiso,North Park,15,4
Knox,Valparaiso,8,10
North Park,Eastern Illinois,15,3
Butler,Wheaton,15,5
Olivet Nazarene,Rose-Hulman,14,7
Butler,Rose-Hulman,15,5
Olivet Nazarene,Wheaton,12,3
Butler,Olivet Nazarene,7,14
Wheaton,Rose-Hulman,12,8
Valparaiso,Olivet Nazarene,13,4
Valparaiso,Butler,13,10
Knox,Olivet Nazarene,6,11
Valparaiso,Rose-Hulman,15,1
Butler,North Park,12,11
Knox,Wheaton,10,6
Olivet Nazarene,Eastern Illinois,15,3
Rose-Hulman,Wheaton,4,9
Rose-Hulman,North Park,10,8
Wheaton,Eastern Illinois,13,7
Butler,Knox,5,7
