Montana,Idaho,13,8
Utah State,Montana State,13,10
Brigham Young,Montana State,13,5
Utah State,Montana,8,12
Brigham Young,Idaho,13,6
Montana State,Montana,13,11
Brigham Young,Montana,13,6
Utah State,Idaho,13,6
Brigham Young,Utah State,13,9
Montana State,Idaho,13,10
Boise State,Brigham Young,13,9
Washington State,Gonzaga,9,13
Utah,Gonzaga,13,6
Washington State,Boise State,11,8
Utah,Brigham Young,13,6
Gonzaga,Boise State,8,12
Utah,Boise State,13,8
Washington State,Brigham Young,9,13
Utah,Washington State,13,4
Gonzaga,Brigham Young,12,13
Montana,Utah State,10,12
Montana,Boise State,13,2
Utah State,Utah,12,9
Montana State,Utah,6,11
Boise State,Montana State,5,12
Idaho,Utah,9,13
Montana State,Washington State,11,3
Idaho,Gonzaga,10,9
Boise State,Idaho,13,10
Washington State,Gonzaga,0,15
